ID_Venda;Data_Venda;Loja;Produto;Categoria;Quantidade;Preco_Unitario;Vendedor;Forma_Pagamento;Custo_Unitario
5617;24/07/2025;Loja Fortaleza;Geladeira Duplex;Casa e Eletro;4;107389;Yago Cardoso;Boleto;70581
5618;24/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;4;9621;Luiz Gustavo Cardoso;Cartão de Crédito;7022
5619;24/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;1;50451;Anthony Nogueira;Cartão de Crédito;43565
5620;24/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;1;136097;Yago Cardoso;Cartão de Débito;107221
5621;24/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;5;65039;André Costela;Boleto;53245
5622;24/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;5;258671;Mirella Pires;Boleto;183366
5623;24/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;2;71449;André Costela;PIX;48238
5624;24/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;4;256173;Vitória Gonçalves;Cartão de Crédito;186296
5625;24/07/2025;Loja Recife;Blusa Básica;Vestuário Feminino;1;140668;Vitória Gonçalves;Dinheiro;72486
5626;24/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;1;393216;Mirella Pires;Cartão de Crédito;305351
5627;24/07/2025;Loja Salvador;Notebook Intel i5;Eletrônicos;2;459626;Dra. Isadora das Neves;Cartão de Crédito;358123
5628;24/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;1;461469;Vitória Gonçalves;PIX;287233
5629;24/07/2025;Loja Salvador;Ar Condicionado;Casa e Eletro;5;29045;Bryan da Luz;Boleto;222518
5630;24/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;2;297379;Luiz Gustavo Cardoso;Dinheiro;215145
5631;24/07/2025;Loja Porto Alegre;Vestido Floral;Vestuário Feminino;3;189556;Sra. Ana Carolina Rodrigues;Boleto;149312
5632;24/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;3;337896;André Costela;Cartão de Crédito;18531
5633;24/07/2025;Loja Fortaleza;Smartphone A22;Eletrônicos;4;229987;Yago Cardoso;Cartão de Débito;157098
5634;24/07/2025;Loja Recife;Smartphone A22;Eletrônicos;3;37519;Dra. Isadora das Neves;Dinheiro;20085
5635;24/07/2025;Loja Recife;Sapato Social;Vestuário Masculino;1;235973;Mirella Pires;Cartão de Débito;13347
5636;24/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;2;213131;André Costela;Boleto;126488
5637;24/07/2025;Loja Salvador;Shorts Jeans;Vestuário Feminino;2;301505;Anthony Nogueira;Dinheiro;195056
5638;24/07/2025;Loja Recife;Ar Condicionado;Casa e Eletro;5;300309;Mirella Pires;Dinheiro;268978
5639;24/07/2025;Loja Porto Alegre;Tablet 10'';Eletrônicos;4;57725;Mirella Pires;PIX;46467
5640;24/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;2;92533;Dra. Isadora das Neves;Cartão de Crédito;82793
5641;24/07/2025;Loja Salvador;Calça Jeans;Vestuário Masculino;2;29310;Anthony Nogueira;Dinheiro;238522
5642;24/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;1;240728;André Costela;Boleto;17547
5643;24/07/2025;Loja Fortaleza;Liquidificador;Casa e Eletro;1;484719;Luiz Gustavo Cardoso;Cartão de Crédito;300194
5644;24/07/2025;Loja São Paulo;Notebook Intel i5;Eletrônicos;1;227316;Dra. Isadora das Neves;PIX;200569
5645;24/07/2025;Loja Recife;Calça Jeans;Vestuário Masculino;1;437533;Vitória Gonçalves;Boleto;367413
5646;24/07/2025;Loja Fortaleza;Saia Midi;Vestuário Feminino;5;351515;Bryan da Luz;PIX;277639
5647;24/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;4;328158;Anthony Nogueira;Cartão de Crédito;208176
5648;24/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;5;50871;Dra. Isadora das Neves;Dinheiro;35519
5649;24/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;1;17969;Yago Cardoso;Dinheiro;150831
5650;24/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;3;24373;Sra. Ana Carolina Rodrigues;PIX;126256
5651;24/07/2025;Loja Salvador;Ar Condicionado;Casa e Eletro;1;201272;Sra. Ana Carolina Rodrigues;Boleto;164731
5652;24/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;3;90082;Yago Cardoso;Cartão de Crédito;67205
5653;24/07/2025;Loja São Paulo;Calça Jeans;Vestuário Masculino;2;287429;Vitória Gonçalves;Cartão de Crédito;196268
5654;24/07/2025;Loja Porto Alegre;Sapato Social;Vestuário Masculino;2;246326;Yago Cardoso;Cartão de Débito;128337
5655;24/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;5;134956;Yago Cardoso;PIX;94476
5656;24/07/2025;Loja Salvador;Tablet 10'';Eletrônicos;5;58522;Luiz Gustavo Cardoso;Cartão de Crédito;4707
5657;24/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;3;125743;Yago Cardoso;PIX;81948
5658;24/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;2;77859;Sra. Ana Carolina Rodrigues;Boleto;62108
5659;24/07/2025;Loja Salvador;Blusa Básica;Vestuário Feminino;1;130849;Dra. Fernanda Pereira;PIX;103464
5660;24/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;4;341509;Dra. Isadora das Neves;Dinheiro;290788
5661;24/07/2025;Loja Recife;Sapato Social;Vestuário Masculino;4;156084;Sra. Ana Carolina Rodrigues;Dinheiro;103053
5662;24/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;2;79451;Dra. Isadora das Neves;PIX;70298
5663;24/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;2;378004;Sra. Ana Carolina Rodrigues;Cartão de Débito;191345
5664;24/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;4;117495;André Costela;PIX;92414
5665;24/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;4;288532;Luiz Gustavo Cardoso;Cartão de Débito;15853
5666;24/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;5;7711;Anthony Nogueira;PIX;3999
5667;24/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;4;102876;Yago Cardoso;Dinheiro;81426
5668;24/07/2025;Loja Porto Alegre;Notebook Intel i5;Eletrônicos;2;261825;Luiz Gustavo Cardoso;Boleto;165181
5669;24/07/2025;Loja Recife;Liquidificador;Casa e Eletro;4;197083;Luiz Gustavo Cardoso;Boleto;148467
5670;24/07/2025;Loja Recife;Cafeteira 15x;Casa e Eletro;5;142611;Luiz Gustavo Cardoso;Boleto;101683
5671;24/07/2025;Loja Salvador;Vestido Floral;Vestuário Feminino;3;44511;Luiz Gustavo Cardoso;Boleto;32489
5672;24/07/2025;Loja Salvador;Geladeira Duplex;Casa e Eletro;1;19365;Luiz Gustavo Cardoso;Cartão de Débito;156974
5673;24/07/2025;Loja Porto Alegre;Camisa Social;Vestuário Masculino;1;73182;André Costela;Boleto;42924
5674;24/07/2025;Loja São Paulo;Vestido Floral;Vestuário Feminino;3;289704;Sra. Ana Carolina Rodrigues;Cartão de Débito;184539
5675;24/07/2025;Loja Porto Alegre;Liquidificador;Casa e Eletro;2;38089;Bryan da Luz;Cartão de Crédito;209851
5676;24/07/2025;Loja Porto Alegre;Tablet 10'';Eletrônicos;3;187295;Mirella Pires;Dinheiro;120113
5677;24/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;5;467872;Bryan da Luz;Cartão de Débito;304755
5678;24/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;5;411926;Yago Cardoso;Cartão de Débito;295769
5679;24/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;1;31913;Mirella Pires;PIX;278114
5680;24/07/2025;Loja Recife;Liquidificador;Casa e Eletro;1;278209;Dra. Fernanda Pereira;Cartão de Crédito;16267
5681;24/07/2025;Loja Fortaleza;Smartphone A22;Eletrônicos;2;267077;Vitória Gonçalves;Boleto;194936
5682;24/07/2025;Loja Recife;Liquidificador;Casa e Eletro;3;306652;Mirella Pires;Cartão de Débito;187914
5683;24/07/2025;Loja Recife;Tablet 10'';Eletrônicos;2;259094;André Costela;Boleto;176969
5684;24/07/2025;Loja Recife;Notebook Intel i5;Eletrônicos;2;283745;Anthony Nogueira;Cartão de Crédito;246863
5685;24/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;5;298188;Bryan da Luz;Dinheiro;169471
5686;24/07/2025;Loja Recife;Camiseta Polo;Vestuário Masculino;5;18809;Dra. Fernanda Pereira;Dinheiro;12565
5687;24/07/2025;Loja Recife;Ar Condicionado;Casa e Eletro;2;191822;Anthony Nogueira;Cartão de Débito;120308
5688;24/07/2025;Loja São Paulo;Ar Condicionado;Casa e Eletro;2;327075;André Costela;Cartão de Débito;231554
5689;24/07/2025;Loja Porto Alegre;Camisa Social;Vestuário Masculino;3;200386;Luiz Gustavo Cardoso;PIX;10988
5690;24/07/2025;Loja Salvador;Vestido Floral;Vestuário Feminino;2;493861;Bryan da Luz;Dinheiro;368101
5691;24/07/2025;Loja Porto Alegre;Calça Jeans;Vestuário Masculino;1;48999;Dra. Fernanda Pereira;PIX;399008
5692;24/07/2025;Loja São Paulo;Ar Condicionado;Casa e Eletro;5;265179;Bryan da Luz;Cartão de Crédito;21056
5693;24/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;4;20878;André Costela;PIX;119541
5694;24/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;1;127752;Mirella Pires;Cartão de Débito;101136
5695;24/07/2025;Loja São Paulo;Notebook Intel i5;Eletrônicos;3;21684;Mirella Pires;Boleto;186075
5696;24/07/2025;Loja São Paulo;Notebook Intel i7;Eletrônicos;4;138513;Anthony Nogueira;PIX;104043
5697;24/07/2025;Loja São Paulo;Smartphone A22;Eletrônicos;2;453322;Dra. Fernanda Pereira;Boleto;392487
5698;24/07/2025;Loja Salvador;Ar Condicionado;Casa e Eletro;3;372116;Luiz Gustavo Cardoso;Dinheiro;231807
5699;24/07/2025;Loja São Paulo;Calça Jeans;Vestuário Masculino;5;271515;Dra. Isadora das Neves;Dinheiro;216406
5700;24/07/2025;Loja Salvador;Cafeteira 15x;Casa e Eletro;1;309997;Mirella Pires;Cartão de Crédito;221335
5701;24/07/2025;Loja São Paulo;Smartphone A22;Eletrônicos;2;230801;Sra. Ana Carolina Rodrigues;Dinheiro;206724
5702;24/07/2025;Loja São Paulo;Calça Jeans;Vestuário Masculino;1;392023;Mirella Pires;Cartão de Débito;209686
5703;24/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;2;114972;André Costela;Cartão de Débito;68549
5704;24/07/2025;Loja Porto Alegre;Notebook Intel i5;Eletrônicos;2;425763;Dra. Isadora das Neves;PIX;366565
5705;24/07/2025;Loja Porto Alegre;Notebook Intel i7;Eletrônicos;2;117107;André Costela;Dinheiro;68627
5706;24/07/2025;Loja Salvador;Smartphone A22;Eletrônicos;4;166872;Bryan da Luz;Cartão de Débito;124727
5707;24/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;1;425616;Yago Cardoso;PIX;226683
5708;24/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;3;10306;Anthony Nogueira;Cartão de Débito;7475
5709;24/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;5;16945;Luiz Gustavo Cardoso;Cartão de Crédito;113261
5710;24/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;2;222526;Sra. Ana Carolina Rodrigues;Cartão de Crédito;12829
5711;24/07/2025;Loja Porto Alegre;Cafeteira 15x;Casa e Eletro;5;23678;Luiz Gustavo Cardoso;Cartão de Débito;204743
5712;24/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;4;185402;Mirella Pires;Cartão de Crédito;109211
5713;24/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;5;218182;Dra. Fernanda Pereira;PIX;177714
5714;24/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;2;19575;Luiz Gustavo Cardoso;PIX;14327
5715;24/07/2025;Loja Fortaleza;Saia Midi;Vestuário Feminino;5;45641;Vitória Gonçalves;Cartão de Débito;36017
5716;24/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;3;260608;André Costela;Cartão de Crédito;214476
5717;24/07/2025;Loja Porto Alegre;Notebook Intel i5;Eletrônicos;1;267153;Bryan da Luz;Dinheiro;183507
5718;24/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;2;144092;Yago Cardoso;PIX;12517
5719;24/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;4;339686;Vitória Gonçalves;Dinheiro;186657
5720;24/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;4;185872;Mirella Pires;Dinheiro;149904
5721;24/07/2025;Loja Recife;Liquidificador;Casa e Eletro;5;21491;Vitória Gonçalves;PIX;12643
5722;24/07/2025;Loja São Paulo;Notebook Intel i5;Eletrônicos;5;7733;Dra. Fernanda Pereira;Cartão de Crédito;5377
5723;24/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;2;46950;Dra. Isadora das Neves;PIX;38687
5724;24/07/2025;Loja Recife;Calça Jeans;Vestuário Masculino;3;88348;Mirella Pires;Dinheiro;78889
5725;24/07/2025;Loja Salvador;Shorts Jeans;Vestuário Feminino;4;404565;Mirella Pires;Cartão de Débito;216625
5726;24/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;2;452963;Anthony Nogueira;Dinheiro;305337
5727;24/07/2025;Loja São Paulo;Smartphone A22;Eletrônicos;1;438469;Mirella Pires;Dinheiro;299028
5728;24/07/2025;Loja São Paulo;Cafeteira 15x;Casa e Eletro;3;476278;Anthony Nogueira;Cartão de Débito;278166
5729;24/07/2025;Loja Salvador;Vestido Floral;Vestuário Feminino;1;5265;Vitória Gonçalves;Cartão de Débito;3493
5730;24/07/2025;Loja São Paulo;Camisa Social;Vestuário Masculino;2;384997;Anthony Nogueira;PIX;265018
5731;24/07/2025;Loja Porto Alegre;Tablet 10'';Eletrônicos;2;370057;Vitória Gonçalves;Dinheiro;311799
5732;24/07/2025;Loja Fortaleza;Liquidificador;Casa e Eletro;5;426953;André Costela;Boleto;235375
5733;24/07/2025;Loja São Paulo;Calça Jeans;Vestuário Masculino;2;233909;Dra. Isadora das Neves;Boleto;14736
5734;24/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;5;14403;Sra. Ana Carolina Rodrigues;Dinheiro;9277
5735;24/07/2025;Loja Fortaleza;Saia Midi;Vestuário Feminino;4;494422;Luiz Gustavo Cardoso;Cartão de Crédito;398381
5736;24/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;4;261601;Bryan da Luz;PIX;209639
5737;24/07/2025;Loja Fortaleza;Saia Midi;Vestuário Feminino;3;120303;Bryan da Luz;Dinheiro;101819
5738;24/07/2025;Loja Recife;Liquidificador;Casa e Eletro;2;241436;Dra. Isadora das Neves;Dinheiro;191259
5739;24/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;3;268155;Vitória Gonçalves;Boleto;214606
5740;24/07/2025;Loja Salvador;Ar Condicionado;Casa e Eletro;2;90375;Sra. Ana Carolina Rodrigues;Cartão de Débito;81247
5741;24/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;1;262471;Bryan da Luz;PIX;170384
5742;24/07/2025;Loja Recife;Camisa Social;Vestuário Masculino;4;206714;Sra. Ana Carolina Rodrigues;Cartão de Débito;136475
5743;24/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;1;337973;Mirella Pires;Cartão de Débito;237067
5744;24/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;4;361135;Dra. Isadora das Neves;Cartão de Crédito;310172
5745;24/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;1;46061;Dra. Isadora das Neves;Cartão de Crédito;315188
5746;24/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;4;90538;Yago Cardoso;Dinheiro;72148
5747;24/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;5;191935;André Costela;Cartão de Débito;96962
5748;24/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;1;22941;André Costela;Cartão de Débito;15911
5749;24/07/2025;Loja Fortaleza;Liquidificador;Casa e Eletro;5;466034;Bryan da Luz;Cartão de Débito;29511
5750;24/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;4;304117;Sra. Ana Carolina Rodrigues;Cartão de Débito;218818
5751;24/07/2025;Loja Porto Alegre;Calça Jeans;Vestuário Masculino;5;340939;Sra. Ana Carolina Rodrigues;Cartão de Crédito;306264
5752;24/07/2025;Loja Salvador;Vestido Floral;Vestuário Feminino;5;57202;Dra. Isadora das Neves;PIX;29327
5753;24/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;5;404244;Bryan da Luz;Dinheiro;344198
5754;24/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;3;186268;Vitória Gonçalves;PIX;10770
5755;24/07/2025;Loja São Paulo;Camisa Social;Vestuário Masculino;3;60353;André Costela;Boleto;33197
5756;24/07/2025;Loja Porto Alegre;Notebook Intel i5;Eletrônicos;2;204479;Dra. Isadora das Neves;Cartão de Crédito;170608
5757;24/07/2025;Loja Porto Alegre;Saia Midi;Vestuário Feminino;1;400039;Dra. Fernanda Pereira;PIX;227962
5758;24/07/2025;Loja Salvador;Shorts Jeans;Vestuário Feminino;2;135571;Luiz Gustavo Cardoso;Boleto;120619
5759;24/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;2;345;Sra. Ana Carolina Rodrigues;PIX;2588
5760;24/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;1;81913;Vitória Gonçalves;Cartão de Débito;56297
5761;24/07/2025;Loja Salvador;Ar Condicionado;Casa e Eletro;4;398869;Luiz Gustavo Cardoso;Cartão de Débito;309002
5762;24/07/2025;Loja São Paulo;Cafeteira 15x;Casa e Eletro;1;15212;Mirella Pires;Cartão de Débito;12571
5763;24/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;2;38585;Vitória Gonçalves;Cartão de Crédito;2937
5764;24/07/2025;Loja Fortaleza;Saia Midi;Vestuário Feminino;5;102608;Vitória Gonçalves;PIX;89376
5765;24/07/2025;Loja Porto Alegre;Vestido Floral;Vestuário Feminino;3;344823;Anthony Nogueira;Cartão de Crédito;273222
5766;24/07/2025;Loja Salvador;Shorts Jeans;Vestuário Feminino;3;300716;Luiz Gustavo Cardoso;Dinheiro;245179
5767;24/07/2025;Loja Fortaleza;Smartphone A22;Eletrônicos;2;473614;Dra. Fernanda Pereira;Cartão de Débito;323119
5768;24/07/2025;Loja Porto Alegre;Cafeteira 15x;Casa e Eletro;1;337664;Mirella Pires;Cartão de Débito;198426
5769;24/07/2025;Loja São Paulo;Cafeteira 15x;Casa e Eletro;2;190333;Dra. Fernanda Pereira;Boleto;131788
5770;24/07/2025;Loja Salvador;Smartphone A22;Eletrônicos;1;206346;Dra. Isadora das Neves;Boleto;107538
5771;24/07/2025;Loja Recife;Liquidificador;Casa e Eletro;3;272389;Bryan da Luz;PIX;215582
5772;24/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;5;117223;Dra. Isadora das Neves;Boleto;7556
5773;24/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;1;462068;Dra. Isadora das Neves;Cartão de Crédito;366502
5774;24/07/2025;Loja Recife;Notebook Intel i5;Eletrônicos;5;335821;Dra. Fernanda Pereira;Cartão de Crédito;214977
5775;24/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;4;182063;Luiz Gustavo Cardoso;Boleto;160006
5776;24/07/2025;Loja Salvador;Notebook Intel i5;Eletrônicos;1;76356;Dra. Fernanda Pereira;Dinheiro;39083
5777;24/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;2;6903;Yago Cardoso;Dinheiro;56922
5778;24/07/2025;Loja Salvador;Smartphone A22;Eletrônicos;3;404216;Mirella Pires;Dinheiro;34873
5779;24/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;1;89888;Bryan da Luz;Cartão de Débito;68567
5780;24/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;4;89534;Luiz Gustavo Cardoso;Cartão de Crédito;48474
5781;24/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;1;35534;Mirella Pires;PIX;259318
5782;24/07/2025;Loja Recife;Blusa Básica;Vestuário Feminino;2;361576;Bryan da Luz;Cartão de Débito;255401
5783;24/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;4;223847;Dra. Isadora das Neves;Cartão de Débito;143127
5784;24/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;4;145804;Dra. Fernanda Pereira;Cartão de Débito;82076
5785;24/07/2025;Loja Fortaleza;Tablet 10'';Eletrônicos;1;45236;Luiz Gustavo Cardoso;PIX;29631
5786;24/07/2025;Loja Fortaleza;Liquidificador;Casa e Eletro;2;478518;Dra. Fernanda Pereira;Dinheiro;314422
5787;24/07/2025;Loja Fortaleza;Notebook Intel i7;Eletrônicos;3;91177;Dra. Isadora das Neves;Boleto;55822
5788;24/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;1;24465;Anthony Nogueira;Cartão de Crédito;13542
5789;24/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;5;212514;Anthony Nogueira;Cartão de Débito;134302
5790;24/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;3;17389;Mirella Pires;Cartão de Crédito;12504
5791;24/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;4;68297;Mirella Pires;Cartão de Débito;55791
5792;24/07/2025;Loja Salvador;Geladeira Duplex;Casa e Eletro;2;378251;Luiz Gustavo Cardoso;PIX;250023
5793;24/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;3;115268;Yago Cardoso;Cartão de Crédito;60621
5794;24/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;4;258163;André Costela;Boleto;164582
5795;24/07/2025;Loja São Paulo;Calça Jeans;Vestuário Masculino;4;314846;Mirella Pires;Cartão de Débito;227338
5796;24/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;5;197894;Yago Cardoso;Dinheiro;156471
5797;24/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;3;74251;André Costela;Dinheiro;57552
5798;24/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;5;124157;Dra. Isadora das Neves;Cartão de Crédito;100355
5799;24/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;3;430035;Dra. Isadora das Neves;Boleto;247618
5800;25/07/2025;Loja Recife;Ar Condicionado;Casa e Eletro;3;420865;Yago Cardoso;Cartão de Crédito;246638
5801;25/07/2025;Loja São Paulo;Notebook Intel i7;Eletrônicos;3;6367;André Costela;Dinheiro;4345
5802;25/07/2025;Loja Fortaleza;Notebook Intel i7;Eletrônicos;1;245047;Mirella Pires;Cartão de Débito;174694
5803;25/07/2025;Loja Fortaleza;Tablet 10'';Eletrônicos;3;313929;Yago Cardoso;Boleto;220776
5804;25/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;2;73529;Vitória Gonçalves;Boleto;44567
5805;25/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;3;473037;Luiz Gustavo Cardoso;Dinheiro;237215
5806;25/07/2025;Loja Salvador;Liquidificador;Casa e Eletro;5;304863;Anthony Nogueira;Dinheiro;157437
5807;25/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;1;460059;André Costela;Cartão de Débito;384132
5808;25/07/2025;Loja Porto Alegre;Liquidificador;Casa e Eletro;5;195774;Mirella Pires;Cartão de Débito;154565
5809;25/07/2025;Loja São Paulo;Notebook Intel i7;Eletrônicos;4;337848;Mirella Pires;PIX;218085
5810;25/07/2025;Loja Salvador;Cafeteira 15x;Casa e Eletro;1;119488;Luiz Gustavo Cardoso;Cartão de Crédito;66599
5811;25/07/2025;Loja Porto Alegre;Notebook Intel i7;Eletrônicos;2;353145;Mirella Pires;Dinheiro;267827
5812;25/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;2;391444;Mirella Pires;Dinheiro;303117
5813;25/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;3;289496;Vitória Gonçalves;PIX;156068
5814;25/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;1;49415;Yago Cardoso;Dinheiro;30462
5815;25/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;3;337629;Vitória Gonçalves;Boleto;29075
5816;25/07/2025;Loja São Paulo;Smartphone A22;Eletrônicos;3;392697;Mirella Pires;Dinheiro;211312
5817;25/07/2025;Loja Porto Alegre;Shorts Jeans;Vestuário Feminino;2;123718;Bryan da Luz;Dinheiro;85552
5818;25/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;2;487044;Sra. Ana Carolina Rodrigues;Cartão de Débito;276948
5819;25/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;1;302183;André Costela;Cartão de Crédito;261425
5820;25/07/2025;Loja Recife;Camiseta Polo;Vestuário Masculino;4;410481;Anthony Nogueira;Cartão de Crédito;228096
5821;25/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;2;269121;Mirella Pires;Boleto;151844
5822;25/07/2025;Loja Recife;Blusa Básica;Vestuário Feminino;1;74304;Vitória Gonçalves;Boleto;51636
5823;25/07/2025;Loja Salvador;Smartphone A22;Eletrônicos;1;8155;Bryan da Luz;Boleto;42452
5824;25/07/2025;Loja Salvador;Liquidificador;Casa e Eletro;1;480723;Vitória Gonçalves;Cartão de Crédito;423837
5825;25/07/2025;Loja São Paulo;Notebook Intel i5;Eletrônicos;4;107435;Sra. Ana Carolina Rodrigues;Cartão de Débito;69845
5826;25/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;2;171291;Yago Cardoso;Boleto;97913
5827;25/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;5;190589;Anthony Nogueira;Boleto;149312
5828;25/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;2;17479;Dra. Fernanda Pereira;Dinheiro;8936
5829;25/07/2025;Loja São Paulo;Smartphone A22;Eletrônicos;2;356722;Bryan da Luz;Boleto;306077
5830;25/07/2025;Loja Porto Alegre;Notebook Intel i7;Eletrônicos;1;16411;Dra. Fernanda Pereira;PIX;95736
5831;25/07/2025;Loja São Paulo;Shorts Jeans;Vestuário Feminino;3;492781;Sra. Ana Carolina Rodrigues;PIX;269036
5832;25/07/2025;Loja Salvador;Liquidificador;Casa e Eletro;4;156257;Sra. Ana Carolina Rodrigues;Dinheiro;135046
5833;25/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;4;71713;Dra. Isadora das Neves;PIX;50121
5834;25/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;3;238483;Luiz Gustavo Cardoso;Boleto;130784
5835;25/07/2025;Loja Recife;Liquidificador;Casa e Eletro;5;345118;Dra. Isadora das Neves;Cartão de Débito;309982
5836;25/07/2025;Loja Salvador;Calça Jeans;Vestuário Masculino;4;123934;Mirella Pires;Boleto;67959
5837;25/07/2025;Loja São Paulo;Cafeteira 15x;Casa e Eletro;3;263087;Luiz Gustavo Cardoso;Cartão de Crédito;166437
5838;25/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;3;47974;Dra. Fernanda Pereira;PIX;39184
